country,countryisocode,year_actual,ccode,war_prio,any_prio,war_prio_on,any_prio_on,gdp,gdp_l,gpcp,gpcp_l,gpcp_l2,gpcp_g,gpcp_g_l,lgpcp,lgpcp_l,lgpcp_l2,lgdp,lgdp_l,gdp_g,gdp_g_l,dum_90,inci,warinci2,waryear,inci_on,gpcp,gpcp_l,gpcp_l2,gpcp_g,gpcp_g_l,gpcp_g_fl,gpcp_d,gpcp_d_l,gpcp_df_mean,gpcp_df_mean_l,gpcp_df_mean_l2,gpcp_jd,gpcp_mean,same,temp_all,temp_seas_crop,temp_seas_maize,temp_all_lag,temp_seas_crop_lag,temp_seas_maize_lag,temp_all_dif,temp_seas_crop_dif,temp_seas_maize_dif,temp_all_diflag,temp_seas_crop_diflag,temp_seas_maize_diflag,prec_all,prec_seas_crop,prec_seas_maize,prec_all_lag,prec_seas_crop_lag,prec_seas_maize_lag,prec_all_dif,prec_seas_crop_dif,prec_seas_maize_dif,prec_all_diflag,prec_seas_crop_diflag,prec_seas_maize_diflag,cru_temp_maize_diftrend,cru_temp_maize_diftrend_lag,cru_prec_maize_diftrend,cru_prec_maize_diftrend_lag,ncc_tavg,ncc_prec,ncc_dday0c,ncc_dday10c,ncc_dday25c,ncc_dday30c,ncc_dday35c,ncc_tavg_lag,ncc_prec_lag,ncc_dday0c_lag,ncc_dday10c_lag,ncc_dday25c_lag,ncc_dday30c_lag,ncc_dday35c_lag,ncc_tavg_dif,ncc_prec_dif,ncc_dday0c_dif,ncc_dday10c_dif,ncc_dday25c_dif,ncc_dday30c_dif,ncc_dday35c_dif,ncc_tavg_diflag,ncc_prec_diflag,ncc_dday0c_diflag,ncc_dday10c_diflag,ncc_dday25c_diflag,ncc_dday30c_diflag,ncc_dday35c_diflag,gpcp_precip_maize,gpcp_precip_maize_lag,gpcp_precip_maize_dif,gpcp_precip_maize_diflag,gpcp_precip_crop,gpcp_precip_crop_lag,gpcp_precip_crop_dif,gpcp_precip_crop_diflag,war_prio_new,any_prio_new,war_onset_new,any_onset_new,iccode1,iccode2,iccode3,iccode4,iccode5,iccode6,iccode7,iccode8,iccode9,iccode10,iccode11,iccode12,iccode13,iccode14,iccode15,iccode16,iccode17,iccode18,iccode19,iccode20,iccode21,iccode22,iccode23,iccode24,iccode25,iccode26,iccode27,iccode28,iccode29,iccode30,iccode31,iccode32,iccode33,iccode34,iccode35,iccode36,iccode37,iccode38,iccode39,iccode40,iccode41,yearfe1,yearfe2,yearfe3,yearfe4,yearfe5,yearfe6,yearfe7,yearfe8,yearfe9,yearfe10,yearfe11,yearfe12,yearfe13,yearfe14,yearfe15,yearfe16,yearfe17,yearfe18,yearfe19,yearfe20,yearfe21,yearfe22,yearfe23,yearfe24,yearfe25,yearfe26,year,Iccyear1,Iccyear2,Iccyear3,Iccyear4,Iccyear5,Iccyear6,Iccyear7,Iccyear8,Iccyear9,Iccyear10,Iccyear11,Iccyear12,Iccyear13,Iccyear14,Iccyear15,Iccyear16,Iccyear17,Iccyear18,Iccyear19,Iccyear20,Iccyear21,Iccyear22,Iccyear23,Iccyear24,Iccyear25,Iccyear26,Iccyear27,Iccyear28,Iccyear29,Iccyear30,Iccyear31,Iccyear32,Iccyear33,Iccyear34,Iccyear35,Iccyear36,Iccyear37,Iccyear38,Iccyear39,Iccyear40,Iccyear41,cru_temp_diftrend,cru_temp_diftrend_lag,cru_prec_diftrend,cru_prec_diftrend_lag,gdpcapgrowth,gdpcapgrowth_lag,gdpcapgrowth_lag2,gdpcap1980,polity2,polity2_lag,polity2_lag2,polity1980
South Africa,ZAF,1991,560,0,0,0,0,7669.767,7886.184,550.1565,439.3939,572.858,0.2520804,-0.2329794,6.310203,6.085396,6.350638,8.945042,8.972868,-0.0274425,-0.0023122,1,0,0,0,0,550.1565,439.3939,572.858,0.2520804,-0.2329793,-0.3071822,110.7626,-133.4641,8.77621,-101.9864,31.47769,550.16,527.3307,1,17.627001,20.776635,20.691562,17.593523,20.640726,20.547961,0.03347889,0.13590942,0.14360108,0.29788937,0.38336353,0.37721384,0.50229956,0.45988975,0.45995189,0.40765655,0.43305913,0.43456979,0.09464301,0.02683062,0.0253821,-0.12084825,-0.11335393,-0.11384344,0.01586835,-0.12664091,-0.00789029,-0.03037778,21.740167,0.513013,3935.198,2132.824,198.151,39.718,1.855,21.151667,0.56192,3831.487,2025.179,148.193,26.219,0.848,0.5885,-0.048907,103.711,107.645,49.958,13.499,1.007,0.905,-0.020225,163.608,160.091,59.371,16.532,0.695,0.63313,0.54146,0.09167,-0.15931,0.62996,0.54029,0.08967,-0.15809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,-0.1063208,-0.13266384,0.02703868,-0.06541606,-2.744255,-0.23122386,0.72747912,8196.037,5,5,4,4
South Africa,ZAF,1992,560,0,0,0,0,7362.104,7669.767,381.1582,550.1565,439.3939,-0.3071822,0.2520804,5.943214,6.310203,6.085396,8.904101,8.945042,-0.0401137,-0.0274425,1,0,0,0,0,381.1582,550.1565,439.3939,-0.3071822,0.2520804,0.3839238,-168.9983,110.7626,-160.222,8.77621,-101.9864,381.16,527.3307,1,18.166157,21.612459,21.509121,17.627001,20.776635,20.691562,0.53915575,0.8358239,0.81755897,0.03347889,0.13590942,0.14360108,0.31608188,0.31828792,0.31835347,0.50229956,0.45988975,0.45995189,-0.18621769,-0.14160183,-0.14159842,0.09464301,0.02683062,0.0253821,0.8323355,0.01586835,-0.15238333,-0.00789029,22.6045,0.304378,4112.472,2301.12,256.516,56.006,5.189,21.740167,0.513013,3935.198,2132.824,198.151,39.718,1.855,0.86433333,-0.208635,177.274,168.296,58.365,16.288,3.334,0.5885,-0.048907,103.711,107.645,49.958,13.499,1.007,0.46922,0.63313,-0.16391,0.09167,0.46789,0.62996,-0.16207,0.08967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0.42569909,-0.1063208,-0.16136727,0.02703868,-4.0113735,-2.744255,-0.23122386,8196.037,6,5,5,4
South Africa,ZAF,1993,560,0,0,0,0,7369.896,7362.104,527.494,381.1582,550.1565,0.3839241,-0.3071822,6.268137,5.943214,6.310203,8.905159,8.904101,0.0010584,-0.0401137,1,0,0,0,0,527.494,381.1582,550.1565,0.3839238,-0.3071822,-0.1356696,146.3357,-168.9983,-13.88631,-160.222,8.77621,527.49,527.3307,1,18.100091,20.786544,20.696829,18.166157,21.612459,21.509121,-0.06606623,-0.82591516,-0.81229193,0.53915575,0.8358239,0.81755897,0.45075961,0.41554877,0.41661134,0.31608188,0.31828792,0.31835347,0.13467773,0.09726085,0.09825788,-0.18621769,-0.14160183,-0.14159842,0.01895175,0.8323355,-0.05702006,-0.15238333,21.65,0.443859,3922.631,2125.687,203.292,42.489,2.475,22.6045,0.304378,4112.472,2301.12,256.516,56.006,5.189,-0.9545,0.139481,-189.841,-175.433,-53.224,-13.517,-2.714,0.86433333,-0.208635,177.274,168.296,58.365,16.288,3.334,0.62897,0.46922,0.15975,-0.16391,0.62655,0.46789,0.15866,-0.16207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0.352497,0.42569909,-0.02887782,-0.16136727,0.10583931,-4.0113735,-2.744255,8196.037,8,6,5,4
South Africa,ZAF,1994,560,0,0,0,0,7464.962,7369.896,455.9291,527.494,381.1582,-0.1356696,0.3839241,6.122337,6.268137,5.943214,8.917975,8.905159,0.0128992,0.0010584,1,0,0,0,0,455.9291,527.494,381.1582,-0.1356696,0.3839238,0.3082783,-71.56488,146.3357,-85.4512,-13.88631,-160.222,455.93,527.3307,1,17.504512,20.620087,20.524077,18.100091,20.786544,20.696829,-0.5955786,-0.16645645,-0.17275178,-0.06606623,-0.82591516,-0.81229193,0.40377555,0.4159453,0.41812372,0.45075961,0.41554877,0.41661134,-0.04698406,0.00039653,0.00151238,0.13467773,0.09726085,0.09825788,-0.15489185,0.01895175,-0.0584023,-0.05702006,20.947,0.518777,3793.799,1991.567,128.799,16.354,0.305,21.65,0.443859,3922.631,2125.687,203.292,42.489,2.475,-0.703,0.074918,-128.832,-134.12,-74.493,-26.135,-2.17,-0.9545,0.139481,-189.841,-175.433,-53.224,-13.517,-2.714,0.54459,0.62897,-0.08438,0.15975,0.54154,0.62655,-0.08501,0.15866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,-0.25021746,0.352497,-0.07805015,-0.02887782,1.2899232,0.10583931,-4.0113735,8196.037,9,8,6,4
South Africa,ZAF,1995,560,0,0,0,0,7477.237,7464.962,596.4821,455.9291,527.494,0.3082782,-0.1356696,6.391049,6.122337,6.268137,8.919619,8.917975,0.0016443,0.0128992,1,0,0,0,0,596.4821,455.9291,527.494,0.3082783,-0.1356696,0.1176132,140.553,-71.56488,55.10188,-85.4512,-13.88631,596.48,527.3307,1,17.628948,20.549183,20.448085,17.504512,20.620087,20.524077,0.12443595,-0.07090473,-0.0759919,-0.5955786,-0.16645645,-0.17275178,0.5182476,0.55017013,0.55173945,0.40377555,0.4159453,0.41812372,0.11447205,0.13422483,0.13361573,-0.04698406,0.00039653,0.00151238,-0.23197557,-0.15489185,0.07231882,-0.0584023,22.126,0.415582,4002.592,2200.584,242.504,56.5,4.166,20.947,0.518777,3793.799,1991.567,128.799,16.354,0.305,1.179,-0.103195,208.793,209.017,113.705,40.146,3.861,-0.703,0.074918,-128.832,-134.12,-74.493,-26.135,-2.17,0.72279,0.54459,0.1782,-0.08438,0.72237,0.54154,0.18083,-0.08501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,-0.13291736,-0.25021746,0.03423363,-0.07805015,0.16443486,1.2899232,0.10583931,8196.037,9,9,8,4
South Africa,ZAF,1996,560,0,0,0,0,7750.647,7477.237,666.6363,596.4821,455.9291,0.1176132,0.3082782,6.502244,6.391049,6.122337,8.955532,8.919619,0.0365657,0.0016443,1,0,0,0,0,666.6363,596.4821,455.9291,0.1176132,0.3082783,-0.136571,70.15417,140.553,125.256,55.10188,-85.4512,666.64,527.3307,1,17.050418,20.125562,20.037983,17.628948,20.549183,20.448085,-0.57852984,-0.42362046,-0.41010238,0.12443595,-0.07090473,-0.0759919,0.55908821,0.5539707,0.5559947,0.5182476,0.55017013,0.55173945,0.04084061,0.00380057,0.00425524,0.11447205,0.13422483,0.13361573,-0.64316977,-0.23197557,0.07367945,0.07231882,20.691833,0.680382,3766.917,1955.279,139.89,25.822,1.455,22.126,0.415582,4002.592,2200.584,242.504,56.5,4.166,-1.4341667,0.2648,-235.675,-245.305,-102.614,-30.678,-2.711,1.179,-0.103195,208.793,209.017,113.705,40.146,3.861,0.81209,0.72279,0.0893,0.1782,0.81248,0.72237,0.09011,0.18083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,-0.71858306,-0.13291736,0.07288597,0.03423363,3.6565646,0.16443486,1.2899232,8196.037,9,9,9,4
South Africa,ZAF,1997,560,0,0,0,0,7848.736,7750.647,575.5931,666.6363,596.4821,-0.136571,0.1176132,6.355401,6.502244,6.391049,8.968108,8.955532,0.0126556,0.0365657,1,0,0,0,0,575.5931,666.6363,596.4821,-0.136571,0.1176132,-0.1050016,-91.04321,70.15417,34.2128,125.256,55.10188,575.59,527.3307,1,17.541157,20.262709,20.167116,17.050418,20.125562,20.037983,0.49073872,0.13714708,0.12913324,-0.57852984,-0.42362046,-0.41010238,0.49191135,0.47339187,0.47366256,0.55908821,0.5539707,0.5559947,-0.06717686,-0.08057883,-0.08233214,0.04084061,0.00380057,0.00425524,-0.51512835,-0.64316977,-0.0115473,0.07367945,20.670667,0.536617,3738.957,1946.979,128.029,20.365,0.833,20.691833,0.680382,3766.917,1955.279,139.89,25.822,1.455,-0.02116667,-0.143765,-27.96,-8.3,-11.861,-5.457,-0.622,-1.4341667,0.2648,-235.675,-245.305,-102.614,-30.678,-2.711,0.71682,0.81209,-0.09527,0.0893,0.71747,0.81248,-0.09501,0.09011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,-0.2349802,-0.71858306,0.00352084,0.07288597,1.2655589,3.6565646,0.16443486,8196.037,9,9,9,4
South Africa,ZAF,1998,560,0,0,0,0,7819.667,7848.736,515.1549,575.5931,666.6363,-0.1050016,-0.136571,6.244468,6.355401,6.502244,8.964397,8.968108,-0.0037036,0.0126556,1,0,0,0,0,515.1549,575.5931,666.6363,-0.1050016,-0.136571,-0.0672827,-60.43817,-91.04321,-26.22538,34.2128,125.256,515.15,527.3307,1,18.047853,21.067595,20.971789,17.541157,20.262709,20.167116,0.50669578,0.80488544,0.80467271,0.49073872,0.13714708,0.12913324,0.48899913,0.51483499,0.5161838,0.49191135,0.47339187,0.47366256,-0.00291223,0.04144311,0.04252124,-0.06717686,-0.08057883,-0.08233214,0.28845255,-0.51512835,0.02807932,-0.0115473,21.9015,0.494497,3964.101,2159.619,203.943,39.856,2.359,20.670667,0.536617,3738.957,1946.979,128.029,20.365,0.833,1.2308333,-0.04212,225.144,212.64,75.914,19.491,1.526,-0.02116667,-0.143765,-27.96,-8.3,-11.861,-5.457,-0.622,0.62158,0.71682,-0.09524,-0.09527,0.61892,0.71747,-0.09855,-0.09501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0.26457972,-0.2349802,-0.00157965,0.00352084,-0.37036537,1.2655589,3.6565646,8196.037,9,9,9,4
South Africa,ZAF,1999,560,0,0,0,0,7948.153,7819.667,480.4939,515.1549,575.5931,-0.0672827,-0.1050016,6.174815,6.244468,6.355401,8.980695,8.964397,0.0164311,-0.0037036,1,0,0,0,0,480.4939,515.1549,575.5931,-0.0672827,-0.1050016,0.3323568,-34.66101,-60.43817,-60.88638,-26.22538,34.2128,480.49,527.3307,1,18.490029,21.614206,21.535231,18.047853,21.067595,20.971789,0.44217613,0.54661147,0.56344292,0.50669578,0.80488544,0.80467271,0.45755524,0.46397639,0.46583897,0.48899913,0.51483499,0.5161838,-0.03144389,-0.0508586,-0.05034483,-0.00291223,0.04144311,0.04252124,0.85080365,0.28845255,-0.02516013,0.02807932,21.889,0.47859,3961.007,2154.402,168.36,31.507,1.959,21.9015,0.494497,3964.101,2159.619,203.943,39.856,2.359,-0.0125,-0.015907,-3.094,-5.217,-35.583,-8.349,-0.4,1.2308333,-0.04212,225.144,212.64,75.914,19.491,1.526,0.55893,0.62158,-0.06265,-0.09524,0.55826,0.61892,-0.06066,-0.09855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0.69961999,0.26457972,-0.03521181,-0.00157965,1.6431134,-0.37036537,1.2655589,8196.037,9,9,9,4
South Africa,ZAF,2000,560,0,0,0,0,8226.063,7948.153,640.1893,480.4939,515.1549,0.3323567,-0.0672827,6.461764,6.174815,6.244468,9.015063,8.980695,0.0349654,0.0164311,1,0,0,0,0,640.1893,480.4939,515.1549,0.3323568,-0.0672827,-0.1058081,159.6954,-34.66101,98.80904,-60.88638,-26.22538,640.19,527.3307,1,17.474763,20.373159,20.291011,18.490029,21.614206,21.535231,-1.0152656,-1.2410472,-1.24422,0.44217613,0.54661147,0.56344292,0.61646114,0.66549795,0.66443235,0.45755524,0.46397639,0.46583897,0.1589059,0.20152155,0.19859338,-0.03144389,-0.0508586,-0.05034483,-0.39450813,0.85080365,0.17053864,-0.02516013,20.818667,0.633282,3788.42,1972.134,119.85,20.515,0.85,21.889,0.47859,3961.007,2154.402,168.36,31.507,1.959,-1.0703333,0.154692,-172.587,-182.268,-48.51,-10.992,-1.109,-0.0125,-0.015907,-3.094,-5.217,-35.583,-8.349,-0.4,0.76641,0.55893,0.20748,-0.06265,0.77023,0.55826,0.21197,-0.06066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,-0.32278152,0.69961999,0.12150581,-0.03521181,3.4965356,1.6431134,-0.37036537,8196.037,9,9,9,4
South Africa,ZAF,2001,560,0,0,0,0,8502.126,8226.063,572.4521,640.1893,480.4939,-0.1058081,0.3323567,6.349929,6.461764,6.174815,9.048072,9.015063,0.0335595,0.0349654,1,0,0,0,0,572.4521,640.1893,480.4939,-0.1058081,0.3323568,,-67.73724,159.6954,31.07183,98.80904,-60.88638,572.45,527.3307,1,17.791103,20.674797,20.587659,17.474763,20.373159,20.291011,0.31633916,0.30163805,0.29664746,-1.0152656,-1.2410472,-1.24422,0.52031485,0.45975024,0.46156432,0.61646114,0.66549795,0.66443235,-0.09614629,-0.20574771,-0.20286803,0.1589059,0.20152155,0.19859338,-0.09895249,-0.39450813,-0.035224,0.17053864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63214,0.76641,-0.13427,0.20748,0.63111,0.77023,-0.13912,0.21197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,-0.01357822,-0.32278152,0.02317125,0.12150581,3.3559553,3.4965356,1.6431134,8196.037,9,9,9,4
South Africa,ZAF,2002,560,0,0,0,0,8788.942,8502.126,461.96,572.4521,640.1893,-0.1930154,-0.1058081,6.135478,6.349929,6.461764,9.081249,9.048072,0.0337347,0.0335595,1,0,0,0,0,,,,,,,,,,,,463.16,527.3307,1,17.863501,20.951471,20.853951,17.791103,20.674797,20.587659,0.07239811,0.27667438,0.26629174,0.31633916,0.30163805,0.29664746,0.43168319,0.40876755,0.4112013,0.52031485,0.45975024,0.46156432,-0.08863166,-0.05098269,-0.05036302,-0.09614629,-0.20574771,-0.20286803,0.16624742,-0.09895249,-0.08848164,-0.035224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52959,0.63214,-0.10255,-0.13427,0.52425,0.63111,-0.10686,-0.13912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0.05168403,-0.01357822,-0.06764868,0.02317125,3.3734621,3.3559553,3.4965356,8196.037,9,9,9,4
South Africa,ZAF,2003,560,0,0,0,0,9004.918,8788.942,358.22,461.96,572.4521,-0.2245649,-0.1930154,5.881147,6.135478,6.349929,9.105526,9.081249,0.0245736,0.0337347,1,0,0,0,0,,,,,,,,,,,,355.84,527.3307,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42034,0.52959,-0.10925,-0.10255,0.41931,0.52425,-0.10494,-0.10686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,,,,,2.4573606,3.3734621,3.3559553,8196.037,9,9,9,4
South Africa,ZAF,2004,560,0,0,0,0,9341.645,9004.918,513.36,358.22,461.96,0.4330858,-0.2245649,6.240977,5.881147,6.135478,9.142238,9.105526,0.0373936,0.0245736,1,0,0,0,0,,,,,,,,,,,,516.13,527.3307,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6011,0.42034,0.18076,-0.10925,0.60011,0.41931,0.1808,-0.10494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,,,,,3.7393678,2.4573606,3.3734621,8196.037,9,9,9,4
South Africa,ZAF,2005,560,0,0,0,0,,9341.645,454.96,513.36,358.22,-0.1137603,0.4330858,6.12021,6.240977,5.881147,,9.142238,,0.0373936,1,0,0,0,0,,,,,,,,,,,,451.08,527.3307,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53637,0.6011,-0.06473,0.18076,0.53318,0.60011,-0.06693,0.1808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,,,,,,3.7393678,2.4573606,8196.037,9,9,9,4
South Africa,ZAF,2006,560,0,0,0,0,,,666.23,454.96,513.36,0.4643705,-0.1137603,6.501635,6.12021,6.240977,,,,,1,0,0,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,,,,,,,3.7393678,8196.037,9,9,9,4
Namibia,NAM,1991,565,0,0,0,0,4538.176,,269.1853,242.9903,220.6346,0.1078027,0.1013245,5.5954,5.493021,5.396508,,,,,1,0,0,0,0,269.1853,242.9903,220.6346,0.1078027,0.1013247,-0.5471783,26.19501,22.35573,23.84964,-2.345377,-24.70111,269.19,240.7456,1,19.767133,22.537434,22.847099,20.435868,23.252883,23.518763,-0.66873543,-0.71544971,-0.67166455,0.39551282,0.26668164,0.34127488,0.29502273,0.46102042,0.49290978,0.24298881,0.37618854,0.39851169,0.05203392,0.08483188,0.09439809,-0.00302727,-0.08413599,-0.10928602,-0.87326851,-0.1942693,0.09348975,0.00269911,23.385833,0.310519,4254.43,2439.648,360.926,94.798,12.931,23.463833,0.297239,4269.324,2455.59,380.018,107.883,14.999,-0.078,0.01328,-14.894,-15.942,-19.092,-13.085,-2.068,0.885,-0.036556,160.885,159.968,112.415,52.377,9.598,0.40416,0.37182,0.03234,0.02618,0.41585,0.3792,0.03665,0.02952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,-0.63800801,0.03751621,0.04823901,-0.00091704,,,,4538.176,6,6,,6
